category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000158.png	725	750	96	121	['prohibitory: 99%']	99.35802221298218	1
Road	0000000154.png	691	712	107	128	['prohibitory: 99%']	99.40284490585327	1
Road	0000000112.png	730	747	165	187	['mandatory: 77%']	77.18037366867065	1
Road	0000000039.png	856	879	90	115	['prohibitory: 99%']	99.57081079483032	1
Road	0000000152.png	681	699	119	138	['prohibitory: 71%']	71.47194147109985	1
Road	0000000164.png	844	895	29	76	['prohibitory: 99%']	99.24662709236145	1
Road	0000000038.png	870	893	92	117	['prohibitory: 99%']	99.9828577041626	1
Road	0000000040.png	849	873	86	112	['prohibitory: 90%']	90.00451564788818	1
Road	0000000079.png	844	886	88	129	['mandatory: 99%']	99.94297623634338	2
Road	0000000079.png	841	886	46	92	['prohibitory: 68%']	68.36143732070923	2
Road	0000000269.png	838	902	30	87	['prohibitory: 93%']	93.10843348503113	1
Road	0000000155.png	698	718	105	126	['prohibitory: 92%']	92.22859740257263	1
Road	0000000268.png	800	850	52	99	['prohibitory: 80%']	80.60823678970337	2
Road	0000000268.png	802	848	52	99	['mandatory: 67%']	67.42369532585144	2
Road	0000000048.png	938	984	22	69	['prohibitory: 97%']	97.4383294582367	1
Road	0000000043.png	847	876	71	101	['prohibitory: 99%']	99.69655871391296	1
Road	0000000076.png	787	820	108	144	['mandatory: 99%']	99.99033212661743	1
Road	0000000226.png	23	41	206	228	['mandatory: 87%']	87.25553750991821	1
Road	0000000163.png	812	856	47	88	['prohibitory: 86%']	86.64599061012268	1
Road	0000000166.png	956	1015	0	31	['prohibitory: 75%']	75.64318180084229	1
Road	0000000045.png	871	907	54	94	['prohibitory: 96%']	96.29572033882141	2
Road	0000000045.png	106	130	257	283	['prohibitory: 96%']	96.11244797706604	2
Road	0000000002.png	1212	1242	60	97	['mandatory: 98%']	98.57183694839478	1
Road	0000000001.png	1182	1212	67	101	['mandatory: 99%']	99.94487166404724	1
Road	0000000073.png	749	778	129	156	['mandatory: 99%']	99.73577857017517	1
Road	0000000157.png	715	739	99	123	['prohibitory: 98%']	98.58543276786804	1
Road	0000000160.png	750	780	81	111	['prohibitory: 98%']	98.103928565979	1
Road	0000000262.png	702	727	118	144	['prohibitory: 99%']	99.98268485069275	1
Road	0000000042.png	841	869	78	107	['prohibitory: 96%']	96.36682868003845	1
Road	0000000237.png	466	483	181	199	['mandatory: 98%']	98.18435311317444	1
Road	0000000263.png	711	736	114	138	['prohibitory: 99%']	99.84835982322693	1
Road	0000000041.png	843	869	83	110	['prohibitory: 97%']	97.61286973953247	1
Road	0000000083.png	1041	1115	5	73	['mandatory: 99%']	99.89148378372192	1
Road	0000000000.png	1157	1186	75	104	['mandatory: 99%']	99.96206760406494	1
Road	0000000036.png	913	934	98	121	['prohibitory: 78%']	78.08220386505127	1
Road	0000000077.png	802	837	103	143	['mandatory: 99%']	99.931800365448	2
Road	0000000077.png	801	834	73	110	['mandatory: 86%']	86.72075867652893	2
Road	0000000260.png	689	710	122	143	['prohibitory: 99%']	99.99138116836548	1
Road	0000000049.png	975	1026	6	54	['prohibitory: 96%']	96.01117968559265	1
Road	0000000081.png	913	964	62	112	['mandatory: 99%']	99.84159469604492	3
Road	0000000081.png	908	964	11	58	['mandatory: 72%']	72.29900360107422	3
Road	0000000081.png	908	965	7	59	['prohibitory: 62%']	62.63439655303955	3
Road	0000000156.png	706	728	101	124	['prohibitory: 99%']	99.89218711853027	1
Road	0000000058.png	4	27	270	310	['mandatory: 65%']	65.42214751243591	1
Road	0000000267.png	774	816	70	111	['prohibitory: 94%']	94.8878526687622	1
Road	0000000165.png	887	946	6	57	['prohibitory: 97%']	97.76010513305664	1
Road	0000000265.png	735	768	96	129	['prohibitory: 64%']	64.61772918701172	2
Road	0000000265.png	736	766	97	128	['mandatory: 59%']	59.01196002960205	2
Road	0000000071.png	730	757	127	155	['mandatory: 99%']	99.72008466720581	1
Road	0000000232.png	495	510	177	194	['mandatory: 87%']	87.28123307228088	1
Road	0000000047.png	910	953	35	79	['prohibitory: 90%']	90.27920961380005	1
Road	0000000046.png	888	925	47	86	['prohibitory: 99%']	99.98676776885986	1
Road	0000000050.png	1022	1077	1	39	['prohibitory: 86%']	86.08114719390869	1
Road	0000000082.png	966	1027	35	98	['mandatory: 92%']	92.99461245536804	2
Road	0000000082.png	968	1019	0	29	['prohibitory: 66%']	66.2734866142273	2
Road	0000000080.png	874	920	76	124	['mandatory: 99%']	99.9285638332367	2
Road	0000000080.png	874	917	32	73	['mandatory: 86%']	86.69602870941162	2
Road	0000000264.png	722	750	105	133	['prohibitory: 71%']	71.8635082244873	1
Road	0000000037.png	887	911	95	119	['prohibitory: 99%']	99.98925924301147	1
Road	0000000261.png	695	718	120	143	['prohibitory: 99%']	99.94688630104065	1
Road	0000000159.png	737	763	89	116	['prohibitory: 99%']	99.0000069141388	1
Road	0000000257.png	674	692	139	157	['prohibitory: 96%']	96.28375172615051	1
Road	0000000222.png	473	488	178	195	['mandatory: 81%']	81.87505006790161	1
Road	0000000270.png	896	978	5	70	['prohibitory: 90%']	90.47204852104187	2
Road	0000000270.png	899	976	5	68	['mandatory: 73%']	73.5650897026062	2
Road	0000000044.png	857	889	64	97	['prohibitory: 95%']	95.48119306564331	1
Road	0000000161.png	766	799	69	103	['prohibitory: 99%']	99.55463409423828	1
Road	0000000162.png	788	824	58	96	['prohibitory: 99%']	99.45732951164246	1
Road	0000000266.png	751	788	84	121	['prohibitory: 99%']	99.55797791481018	1
Road	0000000078.png	822	859	97	137	['mandatory: 99%']	99.95942711830139	2
Road	0000000078.png	821	856	62	104	['mandatory: 95%']	95.01116275787354	2
Road	0000000075.png	770	802	116	146	['mandatory: 98%']	98.32305908203125	1
Road	0000000225.png	64	82	206	232	['mandatory: 97%']	97.84947633743286	1
Road	0000000149.png	672	690	129	147	['prohibitory: 87%']	87.77391314506531	1
Road	0000000259.png	681	702	124	146	['prohibitory: 99%']	99.98865127563477	1
Road	0000000072.png	741	768	123	154	['mandatory: 93%']	93.57885718345642	2
Road	0000000072.png	740	763	107	140	['mandatory: 52%']	52.88698673248291	2
