category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000205.png	106	153	109	150	['danger: 99%']	99.06795620918274	1
Road	0000000158.png	107	153	109	150	['danger: 57%']	57.57988095283508	1
Road	0000000154.png	107	153	109	149	['danger: 99%']	99.52276945114136	1
Road	0000000107.png	107	153	109	150	['danger: 96%']	96.88277840614319	1
Road	0000000026.png	107	152	109	149	['danger: 98%']	98.68925213813782	1
Road	0000000092.png	107	153	109	150	['danger: 87%']	87.73574233055115	1
Road	0000000114.png	106	152	109	149	['danger: 96%']	96.07439637184143	1
Road	0000000342.png	1057	1094	112	152	['mandatory: 99%']	99.93543028831482	2
Road	0000000342.png	163	197	201	240	['mandatory: 99%']	99.78626370429993	2
Road	0000000281.png	106	152	109	150	['danger: 98%']	98.09924960136414	1
Road	0000000301.png	2	21	213	235	['mandatory: 94%']	94.70126628875732	1
Road	0000000121.png	107	152	109	151	['danger: 79%']	79.57996129989624	1
Road	0000000018.png	108	152	109	149	['danger: 66%']	66.91392660140991	1
Road	0000000234.png	106	152	109	150	['danger: 86%']	86.86842918395996	1
Road	0000000146.png	105	152	109	148	['danger: 98%']	98.8523542881012	1
Road	0000000224.png	106	153	109	150	['danger: 77%']	77.83565521240234	1
Road	0000000282.png	107	152	109	150	['danger: 80%']	80.1586389541626	1
Road	0000000016.png	108	152	109	149	['danger: 50%']	50.78463554382324	1
Road	0000000173.png	107	153	109	150	['danger: 97%']	97.21090793609619	1
Road	0000000088.png	107	151	109	150	['danger: 89%']	89.28025960922241	1
Road	0000000122.png	107	153	109	151	['danger: 58%']	58.874380588531494	1
Road	0000000137.png	107	153	108	149	['danger: 50%']	50.83996057510376	1
Road	0000000293.png	30	46	208	229	['mandatory: 98%']	98.8546371459961	1
Road	0000000245.png	107	153	109	150	['danger: 67%']	67.64926314353943	1
Road	0000000175.png	107	153	109	150	['danger: 96%']	96.80573344230652	1
Road	0000000290.png	36	52	204	224	['mandatory: 94%']	94.02760863304138	1
Road	0000000104.png	107	152	109	151	['danger: 76%']	76.49354934692383	1
Road	0000000053.png	106	152	109	150	['danger: 92%']	92.50315427780151	1
Road	0000000039.png	106	153	109	150	['danger: 88%']	88.01859617233276	1
Road	0000000066.png	107	152	108	149	['danger: 64%']	64.27919864654541	1
Road	0000000344.png	74	116	207	253	['mandatory: 99%']	99.99680519104004	2
Road	0000000344.png	1147	1191	102	149	['mandatory: 70%']	70.64468264579773	2
Road	0000000231.png	106	153	108	150	['danger: 95%']	95.56639790534973	1
Road	0000000152.png	107	153	109	150	['danger: 94%']	94.40890550613403	1
Road	0000000120.png	107	153	109	151	['danger: 88%']	88.13661932945251	1
Road	0000000203.png	106	153	109	150	['danger: 88%']	88.3023202419281	1
Road	0000000103.png	106	152	109	150	['danger: 94%']	94.88410353660583	1
Road	0000000131.png	107	153	109	150	['danger: 68%']	68.89739036560059	1
Road	0000000006.png	107	153	109	149	['danger: 92%']	92.5101637840271	1
Road	0000000038.png	106	153	108	150	['danger: 70%']	70.9684669971466	1
Road	0000000341.png	198	229	201	234	['mandatory: 99%']	99.45684671401978	1
Road	0000000040.png	106	152	109	150	['danger: 79%']	79.47826385498047	1
Road	0000000134.png	107	153	109	150	['danger: 77%']	77.85592079162598	1
Road	0000000269.png	107	153	109	150	['danger: 89%']	89.01576399803162	1
Road	0000000294.png	28	44	211	232	['mandatory: 95%']	95.62062621116638	1
Road	0000000155.png	106	153	109	150	['danger: 82%']	82.74460434913635	1
Road	0000000268.png	106	153	109	150	['danger: 64%']	64.96800780296326	1
Road	0000000191.png	106	153	109	150	['danger: 95%']	95.7170307636261	2
Road	0000000191.png	584	607	156	174	['danger: 65%']	65.86621403694153	2
Road	0000000206.png	106	152	109	150	['danger: 77%']	77.21148729324341	1
Road	0000000048.png	106	152	109	149	['danger: 80%']	80.25639057159424	1
