category	folder_path	xmin	xmax	ymin	ymax	class	score	total
Road	0000000205.png	557	574	188	205	['mandatory: 99%']	99.88061189651489	1
Road	0000000158.png	1110	1131	185	211	['mandatory: 99%']	99.9265968799591	3
Road	0000000158.png	132	148	186	204	['mandatory: 97%']	97.07289934158325	3
Road	0000000158.png	595	610	179	195	['mandatory: 96%']	96.14853858947754	3
Road	0000000154.png	1110	1131	185	211	['mandatory: 99%']	99.93332028388977	2
Road	0000000154.png	132	148	185	204	['mandatory: 98%']	98.23724627494812	2
Road	0000000107.png	132	148	185	204	['mandatory: 98%']	98.66799712181091	2
Road	0000000107.png	595	610	179	194	['mandatory: 67%']	67.21387505531311	2
Road	0000000026.png	1110	1131	185	211	['mandatory: 99%']	99.88429546356201	2
Road	0000000026.png	132	148	186	204	['mandatory: 93%']	93.04510354995728	2
Road	0000000112.png	1110	1131	185	211	['mandatory: 99%']	99.92653727531433	2
Road	0000000112.png	132	148	185	204	['mandatory: 97%']	97.80142307281494	2
Road	0000000092.png	132	148	185	204	['mandatory: 94%']	94.36568021774292	1
Road	0000000114.png	1110	1131	185	211	['mandatory: 99%']	99.67201352119446	2
Road	0000000114.png	132	148	185	204	['mandatory: 97%']	97.78109788894653	2
Road	0000000121.png	1110	1131	185	211	['mandatory: 99%']	99.77565407752991	3
Road	0000000121.png	132	148	186	205	['mandatory: 95%']	95.48978805541992	3
Road	0000000121.png	593	607	178	194	['mandatory: 59%']	59.48404669761658	3
Road	0000000018.png	1110	1131	185	211	['mandatory: 99%']	99.89217519760132	2
Road	0000000018.png	132	148	186	204	['mandatory: 98%']	98.23524355888367	2
Road	0000000234.png	534	571	104	139	['danger: 99%']	99.99774694442749	2
Road	0000000234.png	0	25	227	280	['mandatory: 99%']	99.24432635307312	2
Road	0000000146.png	1110	1131	186	211	['mandatory: 99%']	99.90990161895752	2
Road	0000000146.png	132	148	185	204	['mandatory: 98%']	98.2397973537445	2
Road	0000000087.png	132	148	185	204	['mandatory: 98%']	98.07542562484741	1
Road	0000000224.png	278	310	126	155	['danger: 99%']	99.99682903289795	2
Road	0000000224.png	819	850	182	213	['mandatory: 99%']	99.47209358215332	2
Road	0000000016.png	1110	1131	185	211	['mandatory: 99%']	99.87201690673828	2
Road	0000000016.png	132	148	185	204	['mandatory: 91%']	91.40200018882751	2
Road	0000000173.png	1110	1131	186	211	['mandatory: 99%']	99.86806511878967	2
Road	0000000173.png	132	148	185	204	['mandatory: 92%']	92.93341636657715	2
Road	0000000085.png	1110	1131	186	211	['mandatory: 98%']	98.58047366142273	2
Road	0000000085.png	132	148	185	204	['mandatory: 97%']	97.78068661689758	2
Road	0000000088.png	132	148	185	204	['mandatory: 97%']	97.81380891799927	1
Road	0000000150.png	1110	1131	186	211	['mandatory: 99%']	99.93367791175842	2
Road	0000000150.png	132	148	186	204	['mandatory: 96%']	96.39487862586975	2
Road	0000000122.png	1110	1131	186	211	['mandatory: 99%']	99.92252588272095	2
Road	0000000122.png	132	148	186	205	['mandatory: 99%']	99.2463231086731	2
Road	0000000137.png	1110	1131	186	211	['mandatory: 99%']	99.83593821525574	2
Road	0000000137.png	132	147	185	204	['mandatory: 97%']	97.85414338111877	2
Road	0000000245.png	1096	1176	0	66	['danger: 99%']	99.76769089698792	1
Road	0000000175.png	1110	1131	186	211	['mandatory: 99%']	99.9019980430603	3
Road	0000000175.png	132	148	186	204	['mandatory: 94%']	94.94112133979797	3
Road	0000000175.png	595	609	179	194	['mandatory: 81%']	81.37508034706116	3
Road	0000000167.png	1110	1131	185	211	['mandatory: 99%']	99.89312291145325	2
